
------------------------------------------------------------------------
#client=1 #workers=8 run=1 write-only and afterwards read-only   | dstat params: -alm -N eth0 6
------------------------------------------------------------------------
[7l----total-cpu-usage---- -dsk/total- --net/eth0- ---paging-- ---system-- ---load-avg--- ------memory-usage-----
usr sys idl wai hiq siq| read  writ| recv  send|  in   out | int   csw | 1m   5m  15m | used  buff  cach  free
  0   1  98   0   0   0|   0  2731B|4647k 4646k|   0     0 |6003  8227 |0.22 0.44 0.53| 313M 44.4M  444M 12.9G
  1   1  98   0   0   0|   0  8875B|4691k 4691k|   0     0 |6738  8670 |0.20 0.43 0.53| 319M 44.4M  444M 12.9G
  1   1  98   0   0   0|   0  2048B|4614k 4614k|   0     0 |6239  8082 |0.19 0.43 0.53| 319M 44.4M  444M 12.9G
  1   1  98   0   0   0|   0  2048B|4635k 4635k|   0     0 |6009  7995 |0.17 0.42 0.52| 319M 44.4M  444M 12.9G
  1   1  98   0   0   0|   0  6144B|4651k 4650k|   0     0 |5985  8214 |0.14 0.40 0.52| 319M 44.4M  444M 12.9G
  6   1  92   0   0   0|   0    39k| 709k  710k|   0     0 |1154  2157 |0.21 0.41 0.52| 225M 44.4M  444M 13.0G

------------------------------------------------------------------------
#client=20 #workers=16 run=1 write-only and afterwards read-only   | dstat params: -alm -N eth0 6
------------------------------------------------------------------------
[7l----total-cpu-usage---- -dsk/total- --net/eth0- ---paging-- ---system-- ---load-avg--- ------memory-usage-----
usr sys idl wai hiq siq| read  writ| recv  send|  in   out | int   csw | 1m   5m  15m | used  buff  cach  free
  2   1  96   0   0   0|  15k   34k|   0     0 |   0     0 |5454  9353 |0.36 0.44 0.53| 271M 44.4M  445M 13.0G
  2   0  98   0   0   0|   0    27k| 839B  774B|   0     0 |  92   321 |0.30 0.43 0.52| 273M 44.5M  445M 13.0G
  3   2  94   0   0   0|   0    12k|8231k 8230k|   0     0 |  12k   17k|0.28 0.42 0.52| 315M 44.5M  445M 12.9G
  1   3  96   0   0   0|   0  2048B|8936k 8936k|   0     0 |  13k   17k|0.25 0.41 0.52| 322M 44.5M  445M 12.9G
  1   2  96   0   0   0|   0  7509B|8914k 8914k|   0     0 |  12k   18k|0.23 0.40 0.52| 321M 44.5M  445M 12.9G
  1   2  96   0   0   0|   0    31k|8927k 8927k|   0     0 |  13k   18k|0.22 0.40 0.51| 321M 44.5M  445M 12.9G
  1   2  96   0   0   0|   0  2731B|9009k 9008k|   0     0 |  13k   17k|0.18 0.38 0.51| 321M 44.5M  445M 12.9G
  1   2  96   0   0   0|   0  2731B|9002k 9002k|   0     0 |  12k   19k|0.17 0.38 0.50| 326M 44.5M  445M 12.9G
  1   2  96   0   0   0|   0  2048B|8925k 8926k|   0     0 |  11k   18k|0.15 0.37 0.50| 327M 44.5M  445M 12.9G
  1   2  97   0   0   0|   0    11k|9087k 9088k|   0     0 |  12k   19k|0.14 0.36 0.50| 340M 44.5M  445M 12.9G
  1   2  96   0   0   0|   0  6827B|9261k 9260k|   0     0 |  11k   20k|0.13 0.36 0.49| 339M 44.5M  445M 12.9G
  1   2  97   0   0   0|   0  2731B|8980k 8981k|   0     0 |  13k   20k|0.11 0.35 0.49| 348M 44.5M  445M 12.9G
  6   2  92   0   0   0|   0    51k|3218k 3219k|   0     0 |4701  7875 |0.50 0.42 0.51| 256M 44.5M  445M 13.0G
  9   2  89   0   0   0|   0    15k|3080B 2838B|   0     0 | 453  1201 |0.62 0.45 0.52| 263M 44.5M  445M 13.0G
  3   2  95   0   0   0|   0    71k|2740k 2742k|   0     0 |3951  6443 |0.57 0.44 0.52| 296M 44.5M  445M 12.9G
  2   3  95   0   0   0|   0  2048B|8888k 8887k|   0     0 |  12k   19k|0.52 0.43 0.52| 315M 44.5M  445M 12.9G
  1   2  96   0   0   0|   0  2731B|9113k 9113k|   0     0 |  12k   20k|0.44 0.42 0.51| 315M 44.5M  445M 12.9G
  1   2  96   0   0   0|   0  2048B|9153k 9152k|   0     0 |  13k   20k|0.41 0.41 0.51| 321M 44.5M  445M 12.9G
  1   3  96   0   0   0|   0  2048B|9102k 9102k|   0     0 |  13k   20k|0.37 0.41 0.50| 321M 44.6M  445M 12.9G
  1   2  96   0   0   0|   0    56k|9010k 9009k|   0     0 |  13k   19k|0.34 0.40 0.50| 321M 44.6M  445M 12.9G
  1   3  96   0   0   0|   0  2731B|9153k 9153k|   0     0 |  13k   19k|0.32 0.39 0.50| 321M 44.6M  445M 12.9G
  1   2  97   0   0   0|   0  5461B|8845k 8845k|   0     0 |  13k   19k|0.27 0.38 0.49| 321M 44.6M  445M 12.9G
  1   3  96   0   0   0|   0  3413B|9030k 9030k|   0     0 |  13k   19k|0.25 0.37 0.49| 321M 44.6M  445M 12.9G
  1   3  96   0   0   0|   0  2048B|8835k 8834k|   0     0 |  12k   18k|0.23 0.37 0.49| 321M 44.6M  445M 12.9G
  1   2  97   0   0   0|   0  6144B|8834k 8834k|   0     0 |  11k   18k|0.21 0.36 0.48| 321M 44.6M  445M 12.9G
  7   1  91   0   0   0|   0    57k|2785B 3451B|   0     0 | 272   847 |0.27 0.37 0.49| 245M 44.6M  445M 13.0G

------------------------------------------------------------------------
#client=20 #workers=32 run=1 write-only and afterwards read-only   | dstat params: -alm -N eth0 6
------------------------------------------------------------------------
[7l----total-cpu-usage---- -dsk/total- --net/eth0- ---paging-- ---system-- ---load-avg--- ------memory-usage-----
usr sys idl wai hiq siq| read  writ| recv  send|  in   out | int   csw | 1m   5m  15m | used  buff  cach  free
  2   1  96   0   0   0|  15k   34k|   0     0 |   0     0 |5484  9392 |0.38 0.39 0.49| 277M 44.6M  445M 12.9G
  2   0  98   0   0   0|   0    11k|1948B 1168B|   0     0 | 105   331 |0.43 0.40 0.50| 278M 44.6M  445M 12.9G
  3   5  91   0   0   1|   0  6144B|9176k 9177k|   0     0 |  17k   30k|1.12 0.54 0.54| 328M 44.6M  445M 12.9G
  2   3  94   0   0   1|   0  2048B|  10M   10M|   0     0 |  19k   34k|1.35 0.60 0.56| 327M 44.6M  445M 12.9G
  2   4  94   0   0   0|   0  7509B|  10M   10M|   0     0 |  19k   34k|1.14 0.58 0.55| 327M 44.6M  445M 12.9G
  1   3  95   0   0   0|   0    54k|  10M   10M|   0     0 |  20k   34k|1.05 0.57 0.55| 330M 44.6M  445M 12.9G
  2   3  95   0   0   0|   0  2731B|  10M   10M|   0     0 |  20k   34k|0.97 0.56 0.55| 339M 44.6M  445M 12.9G
  2   3  95   0   0   1|   0  9557B|  10M   10M|   0     0 |  20k   34k|0.89 0.55 0.54| 339M 44.6M  445M 12.9G
  1   4  94   0   0   1|   0  2731B|  11M   11M|   0     0 |  21k   36k|0.98 0.58 0.55| 339M 44.6M  445M 12.9G
  1   3  95   0   0   1|   0  2048B|  10M   10M|   0     0 |  20k   35k|0.90 0.57 0.55| 349M 44.6M  445M 12.9G
  1   4  94   0   0   1|   0  6144B|  10M   10M|   0     0 |  20k   35k|0.83 0.56 0.55| 347M 44.7M  445M 12.9G
  1   4  94   0   0   0|   0  2731B|  10M   10M|   0     0 |  20k   35k|0.76 0.55 0.54| 360M 44.7M  445M 12.9G
  7   2  91   0   0   0|   0    89k|3902k 3905k|   0     0 |7581    14k|0.70 0.55 0.54| 255M 44.7M  445M 13.0G
  9   2  89   0   0   0|   0    16k|3070B 2843B|   0     0 | 450  1198 |0.73 0.55 0.54| 263M 44.7M  446M 13.0G
  4   3  93   0   0   0|   0    93k|3116k 3117k|   0     0 |5405    10k|0.77 0.57 0.55| 320M 44.7M  446M 12.9G
  2   3  95   0   0   0|   0  2048B|  10M   10M|   0     0 |  18k   34k|0.71 0.56 0.55| 319M 44.7M  446M 12.9G
  2   3  94   0   0   1|   0  2048B|  10M   10M|   0     0 |  18k   33k|0.65 0.55 0.54| 328M 44.7M  446M 12.9G
  1   3  95   0   0   1|   0  6827B|  10M   10M|   0     0 |  20k   34k|0.84 0.59 0.56| 328M 44.7M  446M 12.9G
  1   4  94   0   0   0|   0    85k|  10M   10M|   0     0 |  19k   34k|0.85 0.60 0.56| 328M 44.7M  446M 12.9G
  1   3  95   0   0   1|   0    21k|  10M   10M|   0     0 |  19k   34k|0.80 0.59 0.56| 328M 44.7M  446M 12.9G
  1   4  94   0   0   0|   0  3413B|  10M   10M|   0     0 |  20k   34k|0.74 0.58 0.55| 328M 44.7M  446M 12.9G
  1   3  95   0   0   1|   0  2731B|  10M   10M|   0     0 |  19k   33k|0.84 0.61 0.56| 328M 44.7M  446M 12.9G
  1   3  95   0   0   1|   0  2048B|  10M   10M|   0     0 |  19k   34k|0.77 0.60 0.56| 329M 44.7M  446M 12.9G
  2   4  94   0   0   0|   0  2048B|  10M   10M|   0     0 |  19k   34k|0.71 0.59 0.56| 331M 44.7M  446M 12.9G
  1   4  94   0   0   1|   0  6144B|  10M   10M|   0     0 |  20k   35k|0.60 0.57 0.55| 331M 44.7M  446M 12.9G
  9   2  89   0   0   0|   0    95k|2787B 2887B|   0     0 | 318   922 |0.63 0.58 0.55| 221M 44.7M  446M 13.0G

------------------------------------------------------------------------
#client=20 #workers=64 run=1 write-only and afterwards read-only   | dstat params: -alm -N eth0 6
------------------------------------------------------------------------
[7l----total-cpu-usage---- -dsk/total- --net/eth0- ---paging-- ---system-- ---load-avg--- ------memory-usage-----
usr sys idl wai hiq siq| read  writ| recv  send|  in   out | int   csw | 1m   5m  15m | used  buff  cach  free
  2   1  96   0   0   0|  15k   34k|   0     0 |   0     0 |5554  9517 |0.66 0.58 0.55| 288M 44.7M  446M 12.9G
  2   0  98   0   0   0|   0  3413B|2849B 1542B|   0     0 | 105   332 |0.61 0.57 0.55| 289M 44.7M  446M 12.9G
  4   5  91   0   0   1|   0  3413B|9369k 9372k|   0     0 |  19k   33k|0.96 0.65 0.57| 342M 44.8M  446M 12.9G
  2   4  93   0   0   1|   0  2048B|  11M   11M|   0     0 |  22k   38k|0.81 0.62 0.57| 351M 44.8M  446M 12.9G
  2   4  94   0   0   0|   0    13k|  10M   10M|   0     0 |  21k   37k|0.75 0.61 0.56| 395M 44.8M  446M 12.8G
  2   4  94   0   0   1|   0    99k|  11M   11M|   0     0 |  22k   38k|0.69 0.60 0.56| 406M 44.8M  446M 12.8G
  2   4  94   0   0   0|   0  7509B|  11M   11M|   0     0 |  22k   38k|0.71 0.61 0.56| 406M 44.8M  446M 12.8G
  2   4  94   0   0   0|   0  2731B|  10M   10M|   0     0 |  21k   38k|0.65 0.60 0.56| 451M 44.8M  446M 12.8G
  1   4  94   0   0   1|   0  2731B|  10M   10M|   0     0 |  21k   38k|0.63 0.60 0.56| 509M 44.8M  446M 12.7G
  1   4  94   0   0   1|   0  2048B|  10M   10M|   0     0 |  22k   39k|0.66 0.60 0.56| 509M 44.8M  446M 12.7G
  1   4  94   0   0   1|   0    11k|  10M   10M|   0     0 |  21k   37k|0.61 0.59 0.56| 509M 44.8M  446M 12.7G
  2   4  94   0   0   1|   0  3413B|  10M   10M|   0     0 |  22k   38k|0.56 0.58 0.55| 512M 44.8M  446M 12.7G
  9   3  88   0   0   0|   0   161k|4232k 4234k|   0     0 |8634    16k|0.52 0.57 0.55| 247M 44.8M  447M 13.0G
  8   2  90   0   0   0|   0    15k|2745B 2507B|   0     0 | 335  1014 |0.66 0.60 0.56| 255M 44.8M  448M 13.0G
  6   2  92   0   0   0|   0   337k|2081k 2083k|   0     0 |4029  7799 |0.61 0.59 0.56| 355M 44.8M  447M 12.9G
  2   4  94   0   0   0|   0  3413B|  10M   10M|   0     0 |  20k   36k|0.56 0.58 0.55| 366M 44.8M  447M 12.9G
  2   4  94   0   0   0|   0  2048B|  10M   10M|   0     0 |  21k   37k|0.52 0.57 0.55| 377M 44.8M  447M 12.8G
  2   4  94   0   0   1|   0  2048B|  10M   10M|   0     0 |  20k   36k|0.47 0.56 0.55| 400M 44.8M  447M 12.8G
  2   3  94   0   0   1|   0  2048B|  10M   10M|   0     0 |  20k   36k|0.40 0.55 0.54| 400M 44.8M  447M 12.8G
  1   4  94   0   0   0|   0  6144B|  10M   10M|   0     0 |  21k   36k|1.33 0.74 0.60| 399M 44.8M  447M 12.8G
  2   4  94   0   0   1|   0    15k|  10M   10M|   0     0 |  21k   37k|1.38 0.76 0.61| 408M 44.9M  447M 12.8G
  1   4  94   0   0   0|   0  2048B|  10M   10M|   0     0 |  20k   36k|1.27 0.74 0.61| 408M 44.9M  447M 12.8G
  2   4  94   0   0   1|   0  2048B|  11M   11M|   0     0 |  21k   37k|2.05 0.91 0.66| 408M 44.9M  447M 12.8G
  1   4  94   0   0   1|   0  2048B|  10M   10M|   0     0 |  21k   37k|1.74 0.88 0.66| 445M 44.9M  447M 12.8G
  1   4  94   0   0   1|   0  5461B|  10M   10M|   0     0 |  21k   37k|1.76 0.90 0.66| 464M 44.9M  447M 12.8G
  8   1  91   0   0   0|   0   162k| 670k  672k|   0     0 |1628  3062 |1.62 0.89 0.66| 217M 44.9M  448M 13.0G

------------------------------------------------------------------------
#client=24 #workers=8 run=1 write-only and afterwards read-only   | dstat params: -alm -N eth0 6
------------------------------------------------------------------------
[7l----total-cpu-usage---- -dsk/total- --net/eth0- ---paging-- ---system-- ---load-avg--- ------memory-usage-----
usr sys idl wai hiq siq| read  writ| recv  send|  in   out | int   csw | 1m   5m  15m | used  buff  cach  free
  2   1  96   0   0   0|  15k   34k|   0     0 |   0     0 |5630  9654 |1.37 0.86 0.65| 268M 44.9M  448M 13.0G
  2   0  98   0   0   0|   0   155k| 829B  778B|   0     0 |  99   332 |1.34 0.86 0.65| 269M 44.9M  448M 13.0G
  3   1  96   0   0   0|   0  3413B|4295k 4291k|   0     0 |5639  8158 |1.23 0.85 0.65| 313M 44.9M  448M 12.9G
  0   1  98   0   0   0|   0  2048B|4557k 4555k|   0     0 |6132  7819 |1.13 0.83 0.64| 313M 44.9M  448M 12.9G
  1   1  98   0   0   0|   0  6827B|4469k 4471k|   0     0 |5872  7701 |0.96 0.80 0.64| 319M 44.9M  448M 12.9G
  1   1  98   0   0   0|   0   165k|4576k 4576k|   0     0 |5949  8050 |0.88 0.79 0.63| 319M 44.9M  448M 12.9G
  1   1  98   0   0   0|   0  3413B|4594k 4594k|   0     0 |6049  8356 |0.81 0.78 0.63| 320M 44.9M  448M 12.9G
  0   1  99   0   0   0|   0  2731B|4504k 4506k|   0     0 |5881  7614 |0.74 0.76 0.63| 320M 44.9M  448M 12.9G
  0   1  98   0   0   0|   0  2048B|4602k 4600k|   0     0 |5884  8411 |0.68 0.75 0.62| 330M 44.9M  448M 12.9G
  1   1  98   0   0   0|   0  2048B|4454k 4453k|   0     0 |6039  7853 |0.66 0.74 0.62| 332M 44.9M  448M 12.9G
  0   1  98   0   0   0|   0  6144B|4590k 4592k|   0     0 |6093  7663 |0.61 0.73 0.62| 340M 44.9M  448M 12.9G
  0   1  98   0   0   0|   0  5461B|4597k 4597k|   0     0 |6203  7926 |0.56 0.72 0.62| 338M 44.9M  448M 12.9G
  5   1  94   0   0   0|   0    33k|1728k 1734k|   0     0 |2609  3651 |0.51 0.70 0.61| 258M 45.0M  448M 13.0G
  9   2  90   0   0   0|   0    15k|5057B 3600B|   0     0 | 386  1106 |0.55 0.71 0.61| 263M 45.0M  448M 13.0G
  3   1  96   0   0   0|   0    35k|1591k 1592k|   0     0 |2300  3621 |0.70 0.74 0.62| 283M 45.0M  448M 12.9G
  1   2  97   0   0   0|   0  2048B|4687k 4687k|   0     0 |6441  8803 |0.64 0.72 0.62| 295M 45.0M  448M 12.9G
  1   1  98   0   0   0|   0  2048B|4639k 4640k|   0     0 |6489  8605 |0.59 0.71 0.62| 312M 45.0M  448M 12.9G
  1   1  98   0   0   0|   0    14k|4668k 4666k|   0     0 |6301  8289 |0.54 0.70 0.61| 313M 45.0M  448M 12.9G
  1   1  98   0   0   0|   0    30k|4660k 4660k|   0     0 |6359  8320 |0.50 0.69 0.61| 313M 45.0M  448M 12.9G
  0   1  98   0   0   0|   0  9557B|4702k 4702k|   0     0 |5990  8610 |0.42 0.66 0.60| 312M 45.0M  448M 12.9G
  0   1  99   0   0   0|   0  2731B|4718k 4718k|   0     0 |6230  8489 |0.39 0.65 0.60| 314M 45.0M  448M 12.9G
  0   1  98   0   0   0|   0  2731B|4638k 4637k|   0     0 |6038  8304 |0.36 0.64 0.60| 320M 45.0M  448M 12.9G
  1   1  98   0   0   0|   0  6827B|4718k 4718k|   0     0 |6297  8491 |0.33 0.63 0.59| 331M 45.0M  448M 12.9G
  1   1  98   0   0   0|   0  2048B|4655k 4655k|   0     0 |6221  8493 |0.30 0.62 0.59| 345M 45.0M  448M 12.9G
  1   1  98   0   0   0|   0  6827B|4536k 4538k|   0     0 |6150  7951 |0.26 0.60 0.58| 345M 45.0M  448M 12.9G
  7   1  91   0   0   0|   0    38k|4498B 3293B|   0     0 | 307   951 |0.24 0.59 0.58| 218M 45.0M  448M 13.0G

------------------------------------------------------------------------
#client=24 #workers=16 run=1 write-only and afterwards read-only   | dstat params: -alm -N eth0 6
------------------------------------------------------------------------
[7l----total-cpu-usage---- -dsk/total- --net/eth0- ---paging-- ---system-- ---load-avg--- ------memory-usage-----
usr sys idl wai hiq siq| read  writ| recv  send|  in   out | int   csw | 1m   5m  15m | used  buff  cach  free
  2   1  96   0   0   0|  15k   34k|   0     0 |   0     0 |5625  9634 |0.54 0.65 0.60| 274M 45.0M  448M 12.9G
  2   0  98   0   0   0|   0  3413B| 829B  765B|   0     0 |  97   325 |0.49 0.64 0.60| 274M 45.0M  448M 12.9G
  3   2  94   0   0   0|   0  2731B|8257k 8256k|   0     0 |  10k   13k|1.30 0.81 0.65| 319M 45.1M  448M 12.9G
  1   2  96   0   0   0|   0    10k|8838k 8837k|   0     0 |  11k   14k|1.76 0.91 0.69| 324M 45.1M  448M 12.9G
  1   2  96   0   0   0|   0    11k|8939k 8939k|   0     0 |  11k   15k|1.62 0.90 0.68| 324M 45.1M  448M 12.9G
  1   2  96   0   0   0|   0    31k|8942k 8942k|   0     0 |  11k   15k|1.49 0.88 0.68| 327M 45.1M  448M 12.9G
  1   2  97   0   0   0|   0  6827B|8824k 8824k|   0     0 |  11k   14k|1.37 0.87 0.68| 326M 45.1M  448M 12.9G
  1   2  97   0   0   0|   0  2731B|8947k 8946k|   0     0 |  12k   15k|1.24 0.86 0.67| 331M 45.1M  448M 12.9G
  1   2  96   0   0   0|   0  2731B|9004k 9004k|   0     0 |  11k   15k|1.14 0.84 0.67| 331M 45.1M  448M 12.9G
  1   2  97   0   0   0|   0    11k|8942k 8942k|   0     0 |  11k   15k|1.05 0.83 0.67| 340M 45.1M  448M 12.9G
  1   2  97   0   0   0|   0  6144B|9119k 9119k|   0     0 |  11k   16k|0.96 0.81 0.66| 339M 45.1M  448M 12.9G
  1   2  97   0   0   0|   0  2731B|9062k 9062k|   0     0 |  10k   15k|0.89 0.80 0.66| 348M 45.1M  448M 12.9G
  2   1  96   0   0   0|   0  4096B|3207k 3210k|   0     0 |4186  5575 |0.83 0.79 0.66| 351M 45.1M  448M 12.9G
  8   1  91   0   0   0|   0    62k|3452B 3155B|   0     0 | 337   967 |0.76 0.78 0.65| 255M 45.1M  449M 13.0G
  7   1  91   0   0   0|   0    55k|1528B 2120B|   0     0 | 442  1118 |0.78 0.78 0.65| 277M 45.1M  448M 12.9G
  3   3  94   0   0   0|   0    11k|8308k 8308k|   0     0 |9603    14k|0.72 0.77 0.65| 304M 45.1M  448M 12.9G
  1   2  96   0   0   0|   0  5461B|9002k 9002k|   0     0 |  11k   14k|0.74 0.77 0.65| 318M 45.1M  448M 12.9G
  1   2  97   0   0   0|   0  2048B|9078k 9078k|   0     0 |  11k   15k|0.63 0.74 0.64| 318M 45.1M  448M 12.9G
  1   3  96   0   0   0|   0  6827B|9032k 9032k|   0     0 |  11k   15k|0.66 0.75 0.65| 325M 45.1M  448M 12.9G
  1   2  97   0   0   0|   0    55k|9059k 9059k|   0     0 |  10k   15k|0.60 0.74 0.64| 325M 45.1M  448M 12.9G
  1   2  97   0   0   0|   0  8192B|9174k 9173k|   0     0 |  11k   16k|0.56 0.72 0.64| 325M 45.1M  448M 12.9G
  1   2  97   0   0   0|   0  2048B|8993k 8993k|   0     0 |  10k   15k|0.51 0.71 0.63| 325M 45.2M  448M 12.9G
  1   2  97   0   0   0|   0  2731B|8997k 8997k|   0     0 |  10k   15k|0.43 0.69 0.63| 324M 45.2M  448M 12.9G
  1   2  97   0   0   0|   0  2048B|9048k 9048k|   0     0 |  10k   15k|0.40 0.68 0.62| 324M 45.2M  448M 12.9G
  1   2  97   0   0   0|   0  6144B|9064k 9064k|   0     0 |  10k   15k|0.37 0.66 0.62| 325M 45.2M  448M 12.9G
  6   2  92   0   0   0|   0    46k|3498k 3498k|   0     0 |4367  6389 |0.34 0.65 0.62| 261M 45.2M  449M 13.0G

------------------------------------------------------------------------
#client=24 #workers=32 run=1 write-only and afterwards read-only   | dstat params: -alm -N eth0 6
------------------------------------------------------------------------
[7l----total-cpu-usage---- -dsk/total- --net/eth0- ---paging-- ---system-- ---load-avg--- ------memory-usage-----
usr sys idl wai hiq siq| read  writ| recv  send|  in   out | int   csw | 1m   5m  15m | used  buff  cach  free
  2   1  96   0   0   0|  14k   34k|   0     0 |   0     0 |5645  9649 |0.44 0.66 0.62| 285M 45.2M  449M 12.9G
  2   0  98   0   0   0|   0    53k| 829B  789B|   0     0 |  94   331 |0.48 0.67 0.62| 286M 45.2M  449M 12.9G
  4   5  90   0   0   1|   0  3413B|  11M   11M|   0     0 |  20k   34k|0.44 0.66 0.62| 334M 45.2M  449M 12.9G
  2   4  93   0   0   1|   0  2048B|  12M   12M|   0     0 |  22k   38k|0.46 0.65 0.62| 336M 45.2M  449M 12.9G
  2   4  93   0   0   1|   0  7509B|  12M   12M|   0     0 |  23k   39k|0.42 0.64 0.62| 340M 45.2M  449M 12.9G
  2   5  93   0   0   1|   0    53k|  12M   12M|   0     0 |  23k   39k|0.39 0.63 0.61| 346M 45.2M  449M 12.9G
  1   4  94   0   0   1|   0    13k|  12M   12M|   0     0 |  23k   39k|0.76 0.70 0.64| 347M 45.2M  449M 12.9G
  2   4  94   0   0   1|   0  2731B|  12M   12M|   0     0 |  23k   39k|0.70 0.69 0.63| 347M 45.2M  449M 12.9G
  2   4  94   0   0   1|   0  2731B|  12M   12M|   0     0 |  22k   38k|0.59 0.67 0.63| 349M 45.2M  449M 12.9G
  2   4  93   0   0   1|   0  2048B|  12M   12M|   0     0 |  22k   37k|0.54 0.66 0.62| 345M 45.2M  449M 12.9G
  1   4  93   0   0   1|   0  6144B|  12M   12M|   0     0 |  22k   38k|0.50 0.65 0.62| 342M 45.2M  449M 12.9G
  2   4  93   0   0   1|   0  2731B|  12M   12M|   0     0 |  22k   38k|0.46 0.64 0.62| 338M 45.2M  449M 12.9G
  8   3  89   0   0   0|   0    89k|4542k 4544k|   0     0 |8213    15k|0.74 0.69 0.63| 258M 45.2M  449M 13.0G
  8   2  90   0   0   0|   0    16k|3026B 2780B|   0     0 | 349  1073 |0.86 0.72 0.64| 263M 45.3M  449M 13.0G
  5   2  93   0   0   0|   0    94k|3269k 3272k|   0     0 |5769    10k|1.03 0.76 0.66| 323M 45.3M  449M 12.9G
  2   4  93   0   0   0|   0  2048B|  12M   12M|   0     0 |  21k   37k|0.95 0.75 0.65| 323M 45.3M  449M 12.9G
  2   4  93   0   0   1|   0  2048B|  12M   12M|   0     0 |  22k   38k|0.87 0.73 0.65| 333M 45.3M  449M 12.9G
  2   4  94   0   0   1|   0  6827B|  12M   12M|   0     0 |  23k   38k|0.80 0.72 0.65| 324M 45.3M  449M 12.9G
  2   4  93   0   0   1|   0    87k|  12M   12M|   0     0 |  23k   39k|0.68 0.70 0.64| 332M 45.3M  449M 12.9G
  2   4  93   0   0   1|   0    21k|  12M   12M|   0     0 |  21k   37k|1.11 0.78 0.67| 331M 45.3M  449M 12.9G
  2   4  93   0   0   1|   0  2731B|  12M   12M|   0     0 |  22k   38k|1.02 0.77 0.66| 329M 45.3M  449M 12.9G
  2   5  92   0   0   1|   0  2048B|  12M   12M|   0     0 |  22k   39k|0.93 0.76 0.66| 339M 45.3M  449M 12.9G
  2   4  94   0   0   1|  49k 3413B|  13M   13M|   0     0 |  23k   39k|0.86 0.75 0.65| 339M 45.3M  449M 12.9G
  2   4  93   0   0   1|   0  3413B|  12M   12M|   0     0 |  23k   39k|0.73 0.72 0.65| 335M 45.3M  449M 12.9G
  2   4  94   0   0   0|   0  7509B|  12M   12M|   0     0 |  22k   37k|0.67 0.71 0.64| 334M 45.3M  449M 12.9G
  9   1  90   0   0   0|   0    98k| 108k  110k|   0     0 | 478  1222 |0.70 0.71 0.64| 257M 45.3M  450M 13.0G

------------------------------------------------------------------------
#client=24 #workers=64 run=1 write-only and afterwards read-only   | dstat params: -alm -N eth0 6
------------------------------------------------------------------------
[7l----total-cpu-usage---- -dsk/total- --net/eth0- ---paging-- ---system-- ---load-avg--- ------memory-usage-----
usr sys idl wai hiq siq| read  writ| recv  send|  in   out | int   csw | 1m   5m  15m | used  buff  cach  free
  2   1  96   0   0   0|  14k   33k|   0     0 |   0     0 |5726  9788 |0.82 0.74 0.65| 290M 45.3M  450M 12.9G
  2   0  98   0   0   0|   0    91k|2838B 1555B|   0     0 | 100   335 |0.75 0.73 0.65| 291M 45.3M  450M 12.9G
  4   5  90   0   0   1|   0  6827B|  11M   11M|   0     0 |  22k   37k|0.69 0.71 0.65| 340M 45.3M  450M 12.9G
  2   5  92   0   0   1|   0  8875B|  12M   12M|   0     0 |  24k   41k|0.63 0.70 0.64| 365M 45.3M  450M 12.9G
  2   5  92   0   0   1|   0    91k|  12M   12M|   0     0 |  25k   43k|0.58 0.69 0.64| 394M 45.3M  450M 12.8G
  2   4  93   0   0   1|   0    11k|  12M   12M|   0     0 |  25k   42k|0.72 0.72 0.65| 405M 45.3M  450M 12.8G
  1   4  95   0   0   0|   0  3413B|  12M   12M|   0     0 |  25k   42k|0.66 0.70 0.64| 442M 45.4M  450M 12.8G
  1   4  94   0   0   1|   0  2048B|  12M   12M|   0     0 |  25k   42k|0.61 0.69 0.64| 505M 45.4M  450M 12.7G
  2   4  94   0   0   0|   0  2048B|  12M   12M|   0     0 |  24k   41k|0.56 0.68 0.64| 506M 45.4M  450M 12.7G
  2   5  93   0   0   1|   0  2048B|  12M   12M|   0     0 |  24k   42k|0.52 0.67 0.63| 506M 45.4M  450M 12.7G
  2   4  94   0   0   0|   0  9557B|  12M   12M|   0     0 |  22k   40k|0.44 0.65 0.63| 508M 45.4M  450M 12.7G
  1   4  94   0   0   1|   0  3413B|  12M   12M|   0     0 |  23k   41k|0.40 0.64 0.62| 508M 45.4M  450M 12.7G
  9   3  88   0   0   0|   0   163k|4734k 4735k|   0     0 |9058    16k|0.45 0.64 0.62| 615M 45.4M  451M 12.6G
  9   2  90   0   0   0|   0    15k|3462B 3961B|   0     0 | 334  1022 |0.41 0.63 0.62| 258M 45.4M  452M 13.0G
  5   3  91   0   0   0|   0   167k|2898k 2902k|   0     0 |5763    11k|0.46 0.64 0.62| 358M 45.4M  451M 12.9G
  2   5  93   0   0   1|   0  2731B|  12M   12M|   0     0 |  24k   42k|0.39 0.62 0.62| 371M 45.4M  451M 12.8G
  2   4  93   0   0   1|   0    10k|  12M   12M|   0     0 |  24k   42k|0.36 0.61 0.61| 398M 45.4M  451M 12.8G
  2   5  93   0   0   1|   0  2048B|  13M   13M|   0     0 |  25k   44k|0.33 0.60 0.61| 398M 45.4M  451M 12.8G
  2   5  93   0   0   0|   0  9557B|  12M   12M|   0     0 |  25k   43k|0.30 0.59 0.61| 410M 45.4M  451M 12.8G
