
------------------------------------------------------------------------
#client=1 #workers=8 run=1 write-only and afterwards read-only   | dstat params: -alm -N eth0 6
------------------------------------------------------------------------
[7l----total-cpu-usage---- -dsk/total- --net/eth0- ---paging-- ---system-- ---load-avg--- ------memory-usage-----
usr sys idl wai hiq siq| read  writ| recv  send|  in   out | int   csw | 1m   5m  15m | used  buff  cach  free
usr sys idl wai hiq siq| read  writ| recv  send|  in   out | int   csw | 1m   5m  15m | used  buff  cach  free
  3   2  93   2   0   1|  63k   24M|   0     0 |   0     0 | 792  1963 |0.17 0.18 0.11| 166M 22.7M  132M 3118M
  0   0 100   0   0   0|   0  4779B|2405B  974B|   0     0 |  23    43 |0.16 0.17 0.11| 168M 22.8M  132M 3116M
  9   3  86   0   0   2|   0  5461B| 320k 4798k|   0     0 |1243  2688 |0.14 0.17 0.11| 171M 22.8M  132M 3113M
  3   4  91   0   0   2|   0  3413B| 613k 9266k|   0     0 |2436  4487 |0.13 0.17 0.11| 171M 22.8M  132M 3113M
  3   4  90   0   0   2|   0  6827B| 616k 9314k|   0     0 |2151  4768 |0.27 0.19 0.12| 169M 22.8M  132M 3115M
  3   4  90   0   0   3|   0  2731B| 629k 9523k|   0     0 |2227  4724 |0.25 0.19 0.12| 169M 22.8M  132M 3115M
  3   4  91   0   0   2|   0  3413B| 619k 9354k|   0     0 |2371  4629 |0.23 0.19 0.12| 169M 22.8M  132M 3115M
  3   4  91   0   0   2|   0    12k| 628k 9486k|   0     0 |2156  4609 |0.37 0.22 0.13| 169M 22.8M  132M 3115M
  3   4  91   0   0   3|   0  2731B| 624k 9449k|   0     0 |2091  5168 |0.34 0.21 0.13| 169M 22.8M  132M 3115M
  3   4  89   0   0   3|   0  3413B| 624k 9425k|   0     0 |1799  5245 |0.44 0.24 0.14| 171M 22.8M  132M 3113M
  3   4  90   0   0   3|   0  2731B| 620k 9374k|   0     0 |1774  5168 |0.57 0.27 0.15| 169M 22.8M  132M 3115M
  3   5  90   0   0   3|   0  2731B| 623k 9419k|   0     0 |1828  5227 |0.52 0.27 0.15| 171M 22.8M  132M 3113M
  1   1  96   0   0   1|   0  7509B| 259k 3880k|   0     0 | 781  2237 |0.48 0.26 0.15| 167M 22.9M  132M 3117M
  0   0 100   0   0   0|   0  6144B|1213B  496B|   0     0 |  22    35 |0.44 0.26 0.14| 169M 22.9M  132M 3115M
  8   3  87   0   0   1|   0  5461B|2378k  180k|   0     0 | 479  1916 |0.37 0.25 0.14| 169M 22.9M  132M 3115M
  3   4  88   1   0   4|   0  3413B|9596k  717k|   0     0 |1393  5973 |0.42 0.26 0.15| 171M 22.9M  132M 3113M
  4   4  88   0   0   4|   0  2731B|9820k  734k|   0     0 |1545  6437 |0.39 0.26 0.15| 169M 22.9M  132M 3115M
  3   4  89   0   0   3|   0  3413B|9578k  716k|   0     0 |1280  5307 |0.36 0.25 0.15| 169M 22.9M  132M 3115M
  3   4  90   0   0   3|   0  6827B|9606k  718k|   0     0 |1434  5787 |0.33 0.25 0.14| 169M 22.9M  132M 3115M
  3   4  89   0   0   4|   0  5461B|9623k  719k|   0     0 |1375  5527 |0.28 0.24 0.14| 169M 22.9M  132M 3115M
  4   4  89   0   0   3|   0  6144B|9610k  718k|   0     0 |1334  5451 |0.26 0.23 0.14| 169M 22.9M  132M 3115M
  4   5  88   0   0   3|   0  3413B|9606k  718k|   0     0 |1387  5773 |0.24 0.23 0.14| 169M 22.9M  132M 3115M
  4   5  88   0   0   3|   0  2731B|9714k  726k|   0     0 |1885  5555 |0.22 0.23 0.14| 171M 22.9M  132M 3112M
  3   4  88   0   0   4|   0  2731B|9664k  722k|   0     0 |1785  5816 |0.20 0.22 0.14| 169M 22.9M  132M 3115M
  3   3  92   1   0   2|   0  7509B|6740k  504k|   0     0 |1035  4298 |0.17 0.21 0.14| 167M 23.0M  132M 3117M
  7   2  91   0   0   0|   0  2731B|3617B 1873B|   0     0 |  48   211 |0.15 0.21 0.14| 222M 23.0M  132M 3062M

------------------------------------------------------------------------
#client=16 #workers=8 run=1 write-only and afterwards read-only   | dstat params: -alm -N eth0 6
------------------------------------------------------------------------
[7l----total-cpu-usage---- -dsk/total- --net/eth0- ---paging-- ---system-- ---load-avg--- ------memory-usage-----
usr sys idl wai hiq siq| read  writ| recv  send|  in   out | int   csw | 1m   5m  15m | used  buff  cach  free
  3   2  93   2   0   1|  60k   22M|   0     0 |   0     0 | 826  2086 |0.15 0.21 0.14| 167M 23.0M  132M 3117M
  0   0 100   0   0   0|   0  6144B|1245B  523B|   0     0 |  20    34 |0.13 0.20 0.13| 167M 23.0M  132M 3117M
  8   2  88   0   0   1|   0  7509B| 144k 2137k|   0     0 |1131  1733 |0.12 0.20 0.13| 171M 23.0M  132M 3112M
  2   2  94   0   0   2|   0  2731B| 231k 3475k|   0     0 | 929  2672 |0.11 0.20 0.13| 169M 23.0M  132M 3115M
  1   2  95   0   0   1|   0  7509B| 225k 3376k|   0     0 |1020  2486 |0.10 0.19 0.13| 169M 23.0M  132M 3114M
  1   2  95   0   0   2|   0  6144B| 226k 3407k|   0     0 | 920  2705 |0.09 0.19 0.13| 171M 23.0M  132M 3112M
  2   2  95   0   0   2|   0  2731B| 233k 3503k|   0     0 |1229  2540 |0.16 0.20 0.13| 169M 23.0M  132M 3115M
  1   2  94   0   0   2|   0  4779B| 231k 3468k|   0     0 |1310  2515 |0.31 0.23 0.14| 169M 23.0M  132M 3115M
  1   2  95   0   0   2|   0  4779B| 229k 3444k|   0     0 |1320  2423 |0.36 0.24 0.15| 170M 23.0M  132M 3114M
  1   2  95   0   0   2|   0  2731B| 232k 3484k|   0     0 |1005  2638 |0.33 0.24 0.15| 172M 23.0M  132M 3112M
  2   2  95   0   0   1|   0  6827B| 228k 3437k|   0     0 |1178  2389 |0.31 0.23 0.15| 170M 23.1M  132M 3114M
  1   2  95   0   0   2|   0  2731B| 231k 3465k|   0     0 | 920  2540 |0.26 0.23 0.14| 169M 23.1M  132M 3114M
  1   1  97   0   0   1|   0  2731B|  88k 1290k|   0     0 | 300   986 |0.24 0.22 0.14| 167M 23.1M  132M 3117M
  0   0  99   1   0   0|   0  7509B|1223B  496B|   0     0 |  23    34 |0.22 0.22 0.14| 167M 23.1M  132M 3117M
  7   2  91   0   0   0|   0  2731B|3021B 1600B|   0     0 |  52   206 |0.20 0.21 0.14| 168M 23.1M  132M 3115M
  2   2  93   2   0   1|   0  4779B|3320k  250k|   0     0 |1065  2515 |0.18 0.21 0.14| 171M 23.1M  132M 3113M
  1   1  95   0   0   2|   0  6144B|3490k  261k|   0     0 | 998  2595 |0.16 0.20 0.14| 169M 23.1M  132M 3115M
  2   2  94   0   0   2|   0  2731B|3472k  260k|   0     0 | 883  2563 |0.30 0.23 0.15| 171M 23.1M  132M 3112M
  1   2  96   0   0   1|   0  3413B|3539k  265k|   0     0 |1420  2405 |0.28 0.23 0.15| 171M 23.1M  132M 3112M
  1   2  96   0   0   1|   0  4096B|3580k  268k|   0     0 |1315  2539 |0.26 0.22 0.15| 169M 23.1M  132M 3114M
  1   2  95   1   0   2|   0  7509B|3478k  260k|   0     0 |1050  2606 |0.24 0.22 0.15| 169M 23.1M  132M 3114M
  1   2  95   0   0   1|   0  2731B|3437k  257k|   0     0 |1405  2229 |0.20 0.21 0.14| 171M 23.1M  132M 3112M
  1   1  96   0   0   1|   0  4096B|3468k  259k|   0     0 |1279  2444 |0.18 0.21 0.14| 169M 23.2M  132M 3114M
  1   2  95   0   0   1|   0  2731B|3543k  265k|   0     0 |1414  2420 |0.17 0.20 0.14| 169M 23.2M  132M 3114M
  1   2  95   0   0   2|   0  2731B|3361k  252k|   0     0 |1171  2293 |0.15 0.20 0.14| 169M 23.2M  132M 3114M
  0   0  99   0   0   0|   0  3413B| 136k   11k|   0     0 |  76   178 |0.14 0.20 0.14| 167M 23.2M  132M 3117M

------------------------------------------------------------------------
#client=16 #workers=16 run=1 write-only and afterwards read-only   | dstat params: -alm -N eth0 6
------------------------------------------------------------------------
[7l----total-cpu-usage---- -dsk/total- --net/eth0- ---paging-- ---system-- ---load-avg--- ------memory-usage-----
usr sys idl wai hiq siq| read  writ| recv  send|  in   out | int   csw | 1m   5m  15m | used  buff  cach  free
  3   2  93   2   0   1|  57k   21M|   0     0 |   0     0 | 831  2081 |0.13 0.19 0.14| 166M 23.2M  132M 3117M
  0   0  99   1   0   0|   0  4779B|2466B 1008B|   0     0 |  24    53 |0.11 0.19 0.14| 167M 23.2M  132M 3117M
  8   4  86   0   0   2|   0  6144B| 293k 4384k|   0     0 |1757  2914 |0.10 0.18 0.14| 169M 23.2M  132M 3115M
  2   3  91   0   0   3|   0  2731B| 484k 7325k|   0     0 |2105  4201 |0.09 0.18 0.14| 171M 23.2M  132M 3112M
  2   3  92   0   0   2|   0  2731B| 481k 7255k|   0     0 |2125  3852 |0.08 0.18 0.13| 169M 23.2M  132M 3114M
  3   5  89   0   0   3|   0  8875B| 504k 7604k|   0     0 |2233  4715 |0.08 0.17 0.13| 170M 23.2M  132M 3114M
  2   3  92   0   0   2|   0  5461B| 504k 7628k|   0     0 |2470  4738 |0.07 0.17 0.13| 170M 23.2M  132M 3114M
  3   3  90   0   0   3|   0  8192B| 494k 7448k|   0     0 |2058  4799 |0.14 0.18 0.14| 170M 23.2M  132M 3114M
  2   3  93   0   0   2|   0  8192B| 499k 7530k|   0     0 |2154  4438 |0.13 0.18 0.14| 171M 23.3M  132M 3112M
  2   4  91   0   0   3|   0  2731B| 481k 7268k|   0     0 |1964  4017 |0.12 0.18 0.13| 169M 23.3M  132M 3114M
  3   3  90   0   0   3|   0  2731B| 508k 7671k|   0     0 |1875  4892 |0.11 0.17 0.13| 170M 23.3M  132M 3114M
  2   4  91   0   0   3|   0  3413B| 485k 7333k|   0     0 |1904  4116 |0.09 0.17 0.13| 170M 23.3M  132M 3114M
  1   2  96   0   0   1|   0  2731B| 191k 2857k|   0     0 | 918  1663 |0.08 0.16 0.13| 167M 23.3M  132M 3116M
  0   0  99   0   0   0|   0  5461B|2405B  974B|   0     0 |  26    48 |0.08 0.16 0.13| 167M 23.3M  132M 3116M
  7   3  86   3   0   1|   0  4779B|2334k  177k|   0     0 | 748  1799 |0.15 0.18 0.13| 169M 23.3M  132M 3114M
  3   4  90   0   0   3|   0  5461B|7540k  564k|   0     0 |2165  4724 |0.14 0.17 0.13| 169M 23.3M  132M 3114M
  2   4  92   0   0   2|   0  4096B|7675k  573k|   0     0 |2873  4566 |0.12 0.17 0.13| 171M 23.3M  132M 3112M
  3   3  90   0   0   3|   0  4779B|7693k  575k|   0     0 |2406  4802 |0.11 0.16 0.13| 169M 23.3M  132M 3114M
  3   3  91   0   0   3|   0  2731B|7642k  571k|   0     0 |2390  4630 |0.18 0.18 0.14| 171M 23.3M  132M 3112M
  3   4  90   0   0   3|   0  2731B|7789k  582k|   0     0 |2476  4943 |0.16 0.17 0.13| 169M 23.3M  132M 3114M
  3   3  91   0   0   3|   0    13k|7605k  568k|   0     0 |2316  4451 |0.15 0.17 0.13| 169M 23.4M  132M 3114M
  3   3  90   0   0   3|   0  4096B|7453k  557k|   0     0 |1825  4542 |0.13 0.17 0.13| 169M 23.4M  132M 3114M
  3   2  92   0   0   3|   0  3413B|7505k  561k|   0     0 |1979  4453 |0.12 0.16 0.13| 171M 23.4M  132M 3112M
  3   4  90   0   0   3|   0  2731B|7438k  556k|   0     0 |2051  4286 |0.11 0.16 0.13| 169M 23.4M  132M 3114M
  2   3  93   0   0   2|   0  2731B|4954k  371k|   0     0 |1425  2953 |0.10 0.16 0.13| 167M 23.4M  132M 3116M
 10   3  87   0   0   0|   0  3413B|3266B 1700B|   0     0 |  48   207 |0.09 0.15 0.13| 252M 23.4M  132M 3032M

------------------------------------------------------------------------
#client=16 #workers=32 run=1 write-only and afterwards read-only   | dstat params: -alm -N eth0 6
------------------------------------------------------------------------
[7l----total-cpu-usage---- -dsk/total- --net/eth0- ---paging-- ---system-- ---load-avg--- ------memory-usage-----
usr sys idl wai hiq siq| read  writ| recv  send|  in   out | int   csw | 1m   5m  15m | used  buff  cach  free
  3   2  93   2   0   1|  54k   20M|   0     0 |   0     0 | 876  2155 |0.24 0.18 0.14| 167M 23.4M  132M 3117M
  0   0  99   0   0   0|   0  8192B|2405B  985B|   0     0 |  25    57 |0.22 0.18 0.14| 169M 23.4M  132M 3114M
  8   4  86   0   0   2|   0  5461B| 393k 5899k|   0     0 |1548  3283 |0.21 0.18 0.14| 169M 23.4M  132M 3114M
  3   4  89   0   0   3|   0  2731B| 824k   12M|   0     0 |3613  5187 |0.27 0.19 0.14| 169M 23.4M  132M 3114M
  3   5  89   0   0   3|   0  6827B| 825k   12M|   0     0 |3101  5413 |0.23 0.18 0.14| 172M 23.4M  132M 3111M
  4   6  87   0   0   3|   0  3413B| 828k   12M|   0     0 |2852  6361 |0.21 0.18 0.14| 169M 23.4M  132M 3114M
  3   5  89   0   0   3|   0  6144B| 801k   12M|   0     0 |3859  4982 |0.19 0.18 0.14| 169M 23.4M  132M 3114M
  3   5  89   0   0   2|   0  2731B| 838k   12M|   0     0 |3244  5906 |0.18 0.17 0.14| 170M 23.5M  132M 3113M
  4   5  88   0   0   3|   0    10k| 842k   12M|   0     0 |3196  6030 |0.16 0.17 0.14| 170M 23.5M  132M 3113M
  4   5  87   0   0   3|   0  2731B| 839k   12M|   0     0 |2777  6380 |0.14 0.17 0.13| 172M 23.5M  132M 3111M
  3   5  87   0   0   4|   0  2731B| 848k   13M|   0     0 |2472  6489 |0.29 0.20 0.14| 172M 23.5M  132M 3111M
  4   5  87   0   0   3|   0  2731B| 825k   12M|   0     0 |3121  6598 |0.26 0.19 0.14| 170M 23.5M  132M 3114M
  2   2  94   0   0   1|   0  4096B| 390k 5873k|   0     0 |1455  3036 |0.40 0.22 0.15| 167M 23.5M  132M 3116M
  0   0  99   1   0   0|   0  6144B|2416B  983B|   0     0 |  22    49 |0.37 0.22 0.15| 167M 23.5M  132M 3116M
  8   3  89   0   0   1|   0  6144B|2278k  173k|   0     0 | 535  1625 |0.31 0.21 0.15| 169M 23.5M  132M 3114M
  4   5  86   0   0   4|   0  2731B|  12M  904k|   0     0 |2887  6223 |0.37 0.22 0.15| 172M 23.5M  132M 3112M
  4   5  87   0   0   3|   0  2731B|  12M  892k|   0     0 |3040  5564 |0.42 0.24 0.16| 170M 23.5M  132M 3113M
  4   5  86   0   0   4|   0  2731B|  12M  914k|   0     0 |1805  6453 |0.39 0.23 0.16| 172M 23.5M  132M 3111M
  5   5  87   0   0   3|   0  4096B|  12M  903k|   0     0 |2471  5733 |0.35 0.23 0.16| 170M 23.5M  132M 3113M
  4   5  87   0   0   4|   0  6827B|  12M  918k|   0     0 |2589  6146 |0.30 0.22 0.16| 172M 23.6M  132M 3111M
  4   6  87   0   0   3|   0  6144B|  12M  909k|   0     0 |3031  5599 |0.27 0.22 0.15| 172M 23.6M  132M 3111M
  4   6  86   0   0   4|   0  2731B|  12M  912k|   0     0 |2869  5979 |0.25 0.21 0.15| 170M 23.6M  132M 3113M
  4   5  87   0   0   4|   0  2731B|  12M  911k|   0     0 |2062  6132 |0.23 0.21 0.15| 170M 23.6M  132M 3113M
  4   5  87   0   0   3|   0  2731B|  12M  913k|   0     0 |2060  5896 |0.21 0.21 0.15| 172M 23.6M  132M 3111M
  3   4  90   0   0   3|   0  3413B|9050k  677k|   0     0 |2287  4325 |0.18 0.20 0.15| 167M 23.6M  132M 3116M
  5   2  92   0   0   0|   0  6827B|2424B 1395B|   0     0 |  39   188 |0.16 0.20 0.15| 211M 23.6M  132M 3072M

------------------------------------------------------------------------
#client=16 #workers=64 run=1 write-only and afterwards read-only   | dstat params: -alm -N eth0 6
------------------------------------------------------------------------
[7l----total-cpu-usage---- -dsk/total- --net/eth0- ---paging-- ---system-- ---load-avg--- ------memory-usage-----
usr sys idl wai hiq siq| read  writ| recv  send|  in   out | int   csw | 1m   5m  15m | used  buff  cach  free
  3   2  92   2   0   1|  52k   19M|   0     0 |   0     0 | 940  2275 |0.16 0.20 0.15| 167M 23.6M  132M 3116M
  0   0 100   0   0   0|   0  2731B|2405B  974B|   0     0 |  21    43 |0.14 0.19 0.15| 167M 23.6M  132M 3116M
 10   4  84   0   0   2|   0  5461B| 422k 6349k|   0     0 |1678  3283 |0.13 0.18 0.15| 169M 23.6M  132M 3114M
  4   6  86   0   0   4|   0  2731B| 826k   12M|   0     0 |2348  6644 |0.12 0.18 0.14| 172M 23.6M  132M 3111M
  3   5  89   0   0   3|   0  6827B| 814k   12M|   0     0 |3121  5560 |0.11 0.18 0.14| 172M 23.6M  132M 3111M
  4   5  88   0   0   3|   0  4096B| 812k   12M|   0     0 |3155  5412 |0.10 0.17 0.14| 170M 23.6M  132M 3113M
  4   6  88   0   0   3|   0  6827B| 822k   12M|   0     0 |2901  6340 |0.08 0.17 0.14| 170M 23.6M  132M 3113M
  4   5  88   0   0   3|   0  5461B| 837k   12M|   0     0 |2768  6478 |0.08 0.17 0.14| 170M 23.7M  132M 3113M
  4   5  88   0   0   3|   0  2731B| 830k   12M|   0     0 |2448  6293 |0.07 0.16 0.14| 170M 23.7M  132M 3113M
  4   6  87   0   0   3|   0  2731B| 841k   12M|   0     0 |2598  6422 |0.06 0.16 0.14| 170M 23.7M  132M 3113M
  3   5  89   0   0   2|   0  2731B| 822k   12M|   0     0 |3316  5567 |0.06 0.16 0.14| 170M 23.7M  132M 3113M
  3   6  87   0   0   4|   0  5461B| 822k   12M|   0     0 |2959  6504 |0.13 0.17 0.14| 170M 23.7M  132M 3113M
  1   2  95   0   0   1|   0  4779B| 344k 5174k|   0     0 |1119  2946 |0.12 0.17 0.14| 167M 23.7M  132M 3116M
  0   0  99   1   0   0|   0  6144B|2415B  983B|   0     0 |  23    44 |0.11 0.16 0.14| 167M 23.7M  132M 3116M
  8   3  88   0   0   1|   0  5461B|3080k  233k|   0     0 | 997  1746 |0.18 0.18 0.14| 170M 23.7M  132M 3113M
  4   5  87   0   0   3|   0  2731B|  12M  911k|   0     0 |2684  6426 |0.17 0.17 0.14| 172M 23.7M  132M 3111M
  5   5  87   0   0   3|   0  2731B|  12M  912k|   0     0 |3314  6263 |0.14 0.17 0.14| 170M 23.7M  132M 3113M
  4   5  87   0   0   4|   0  4779B|  12M  913k|   0     0 |2597  6365 |0.13 0.16 0.14| 170M 23.7M  132M 3113M
  4   5  87   0   0   3|   0    11k|  12M  909k|   0     0 |3522  5798 |0.12 0.16 0.14| 171M 23.7M  132M 3112M
  4   6  86   0   0   4|   0  5461B|  12M  918k|   0     0 |2651  6347 |0.19 0.18 0.14| 170M 23.8M  132M 3113M
  4   4  88   0   0   3|   0  6827B|  12M  916k|   0     0 |3416  5742 |0.17 0.17 0.14| 169M 23.8M  132M 3113M
  3   5  89   0   0   3|   0  2731B|  12M  902k|   0     0 |3107  5790 |0.15 0.17 0.14| 172M 23.8M  132M 3111M
  4   5  87   0   0   4|   0  2731B|  12M  908k|   0     0 |2621  6146 |0.13 0.16 0.14| 170M 23.8M  132M 3113M
  4   5  88   0   0   3|   0  3413B|  12M  912k|   0     0 |2559  5987 |0.12 0.16 0.14| 169M 23.8M  132M 3113M
  2   3  91   0   0   3|   0  4779B|8123k  607k|   0     0 |1669  4409 |0.11 0.16 0.14| 167M 23.8M  132M 3115M
  9   2  89   0   0   0|   0  7509B|2414B 1386B|   0     0 |  57   201 |0.10 0.16 0.14| 236M 23.8M  132M 3047M

------------------------------------------------------------------------
#client=20 #workers=8 run=1 write-only and afterwards read-only   | dstat params: -alm -N eth0 6
------------------------------------------------------------------------
[7l----total-cpu-usage---- -dsk/total- --net/eth0- ---paging-- ---system-- ---load-avg--- ------memory-usage-----
usr sys idl wai hiq siq| read  writ| recv  send|  in   out | int   csw | 1m   5m  15m | used  buff  cach  free
  3   2  92   1   0   1|  49k   18M|   0     0 |   0     0 | 999  2390 |0.26 0.19 0.15| 167M 23.8M  132M 3116M
  0   0 100   0   0   0|   0  2731B|2405B  974B|   0     0 |  26    47 |0.24 0.18 0.15| 167M 23.8M  132M 3116M
  9   3  87   0   0   1|   0  5461B| 137k 2028k|   0     0 | 671  1829 |0.38 0.21 0.16| 170M 23.8M  132M 3113M
  2   2  96   0   0   1|   0  3413B| 223k 3372k|   0     0 |1039  2527 |0.35 0.21 0.16| 169M 23.8M  132M 3113M
  2   2  94   0   0   3|   0  6827B| 234k 3507k|   0     0 | 879  2693 |0.29 0.20 0.15| 169M 23.8M  132M 3113M
  1   2  96   0   0   1|   0  4779B| 235k 3537k|   0     0 |1330  2463 |0.27 0.20 0.15| 170M 23.8M  132M 3113M
  1   2  96   0   0   1|   0  5461B| 231k 3472k|   0     0 |1349  2349 |0.25 0.19 0.15| 170M 23.9M  132M 3113M
  2   2  93   1   0   2|   0  4779B| 235k 3536k|   0     0 |1044  2649 |0.23 0.19 0.15| 170M 23.9M  132M 3113M
  1   2  96   0   0   2|   0  6144B| 235k 3544k|   0     0 |1189  2535 |0.21 0.19 0.15| 170M 23.9M  132M 3113M
  1   2  95   0   0   2|   0  3413B| 237k 3565k|   0     0 |1194  2602 |0.25 0.20 0.15| 170M 23.9M  132M 3113M
  2   2  95   0   0   2|   0  6827B| 235k 3528k|   0     0 |1240  2721 |0.23 0.19 0.15| 170M 23.9M  132M 3113M
  1   2  95   0   0   2|   0  2731B| 228k 3429k|   0     0 |1121  2458 |0.21 0.19 0.15| 170M 23.9M  132M 3113M
  1   1  98   0   0   1|   0  2731B|  97k 1425k|   0     0 | 624  1077 |0.19 0.19 0.15| 167M 23.9M  132M 3115M
  0   0  99   1   0   0|   0  4779B|1203B  487B|   0     0 |  21    33 |0.18 0.18 0.15| 167M 23.9M  132M 3115M
  7   2  91   0   0   1|   0  4096B|1206k   93k|   0     0 | 378  1187 |0.22 0.19 0.15| 169M 23.9M  132M 3113M
  2   1  96   0   0   1|   0  6144B|3502k  262k|   0     0 |1084  2404 |0.29 0.21 0.16| 169M 23.9M  132M 3113M
  1   2  95   0   0   1|   0  8875B|3413k  255k|   0     0 |1211  2289 |0.26 0.20 0.16| 169M 23.9M  132M 3113M
  1   1  96   0   0   1|   0  2731B|3466k  260k|   0     0 |1116  2407 |0.24 0.20 0.16| 169M 24.0M  132M 3113M
  2   1  94   0   0   3|   0  3413B|3439k  257k|   0     0 |1138  2428 |0.22 0.20 0.16| 169M 24.0M  132M 3113M
  2   2  95   0   0   1|   0  4779B|3550k  266k|   0     0 |1219  2517 |0.19 0.19 0.15| 172M 24.0M  132M 3111M
  1   2  95   0   0   2|   0  4779B|3553k  266k|   0     0 |1430  2388 |0.17 0.19 0.15| 172M 24.0M  132M 3111M
  1   1  96   0   0   1|   0  6144B|3415k  256k|   0     0 |1502  2079 |0.16 0.18 0.15| 169M 24.0M  132M 3113M
  1   1  96   0   0   1|   0  2731B|3339k  250k|   0     0 |1195  2212 |0.15 0.18 0.15| 170M 24.0M  132M 3113M
  1   2  95   0   0   1|   0  5461B|3453k  258k|   0     0 |1176  2451 |0.13 0.18 0.15| 172M 24.0M  132M 3111M
  1   1  97   0   0   1|   0  2731B|2212k  167k|   0     0 | 805  1560 |0.11 0.17 0.15| 167M 24.0M  132M 3115M
  4   1  95   0   0   0|   0  5461B|2447B 1413B|   0     0 |  43   168 |0.10 0.17 0.15| 193M 24.0M  132M 3089M

------------------------------------------------------------------------
#client=20 #workers=16 run=1 write-only and afterwards read-only   | dstat params: -alm -N eth0 6
------------------------------------------------------------------------
[7l----total-cpu-usage---- -dsk/total- --net/eth0- ---paging-- ---system-- ---load-avg--- ------memory-usage-----
usr sys idl wai hiq siq| read  writ| recv  send|  in   out | int   csw | 1m   5m  15m | used  buff  cach  free
  3   2  92   1   0   1|  47k   18M|   0     0 |   0     0 | 997  2372 |0.18 0.18 0.15| 167M 24.0M  132M 3116M
  0   0 100   0   0   0|   0  2731B|2405B  974B|   0     0 |  23    41 |0.16 0.18 0.15| 167M 24.0M  132M 3116M
  8   4  86   0   0   2|   0  5461B| 285k 4265k|   0     0 |1093  3201 |0.15 0.18 0.15| 170M 24.0M  132M 3113M
  3   4  91   0   0   2|   0  6144B| 501k 7567k|   0     0 |2400  4358 |0.14 0.17 0.15| 170M 24.1M  132M 3112M
  3   4  91   0   0   2|   0  2731B| 501k 7573k|   0     0 |2498  4459 |0.12 0.17 0.15| 172M 24.1M  132M 3110M
  2   4  90   0   0   4|   0  8192B| 495k 7478k|   0     0 |2030  4642 |0.11 0.16 0.15| 170M 24.1M  132M 3112M
  2   4  89   1   0   3|   0  5461B| 507k 7648k|   0     0 |2160  5101 |0.10 0.16 0.14| 170M 24.1M  132M 3112M
  2   3  91   1   0   3|   0  8875B| 488k 7365k|   0     0 |1924  4328 |0.09 0.16 0.14| 170M 24.1M  132M 3112M
  3   4  89   0   0   4|   0  2731B| 507k 7679k|   0     0 |2279  4818 |0.08 0.15 0.14| 170M 24.1M  132M 3113M
  2   4  91   0   0   3|   0  7509B| 495k 7467k|   0     0 |2477  4080 |0.07 0.15 0.14| 170M 24.1M  132M 3113M
  3   3  91   1   0   2|   0  2731B| 488k 7373k|   0     0 |1929  4239 |0.06 0.15 0.14| 172M 24.1M  132M 3110M
  2   3  92   0   0   2|   0  2731B| 502k 7573k|   0     0 |2494  4246 |0.14 0.16 0.14| 170M 24.1M  132M 3112M
  1   2  96   0   0   1|   0  2731B| 186k 2773k|   0     0 | 894  1510 |0.13 0.16 0.14| 167M 24.1M  132M 3115M
  0   0 100   0   0   0|   0  6144B|1203B  487B|   0     0 |  22    34 |0.12 0.15 0.14| 167M 24.1M  132M 3115M
  0   0  99   0   0   0|   0  4096B|3179B 1970B|   0     0 |  33   100 |0.11 0.15 0.14| 168M 24.1M  132M 3114M
  9   4  85   0   0   2|   0  7509B|4867k  366k|   0     0 |1835  3567 |0.18 0.17 0.15| 170M 24.2M  132M 3112M
  3   3  90   0   0   3|   0  2731B|7603k  568k|   0     0 |2561  4584 |0.15 0.16 0.14| 170M 24.2M  132M 3112M
  3   4  90   0   0   3|   0  4779B|7454k  557k|   0     0 |2190  4347 |0.14 0.16 0.14| 170M 24.2M  132M 3112M
  3   3  91   0   0   3|   0    14k|7412k  554k|   0     0 |2391  4307 |0.13 0.15 0.14| 170M 24.2M  132M 3112M
  2   3  91   0   0   3|   0  3413B|7392k  553k|   0     0 |2130  4090 |0.12 0.15 0.14| 172M 24.2M  132M 3110M
  4   4  89   0   0   3|   0    13k|7639k  571k|   0     0 |2072  4697 |0.11 0.15 0.14| 170M 24.2M  132M 3112M
  3   3  91   0   0   2|   0  4779B|7721k  577k|   0     0 |2795  4518 |0.17 0.16 0.14| 172M 24.2M  132M 3110M
  2   3  92   0   0   2|   0  2731B|7355k  550k|   0     0 |2278  4123 |0.16 0.16 0.14| 170M 24.2M  132M 3112M
  3   3  91   0   0   3|   0  4779B|7633k  571k|   0     0 |2215  4477 |0.14 0.15 0.14| 170M 24.2M  132M 3113M
  3   3  91   0   0   3|   0  3413B|7485k  559k|   0     0 |2286  4231 |0.13 0.15 0.14| 170M 24.2M  132M 3112M
  1   1  96   0   0   1|   0  4096B|2446k  184k|   0     0 | 569  1472 |0.12 0.15 0.14| 169M 24.2M  132M 3113M
 13   5  82   0   0   0|   0  8192B|2424B 1730B|   0     0 |  72   345 |0.34 0.19 0.16| 171M 24.3M  137M 3107M

------------------------------------------------------------------------
#client=20 #workers=32 run=1 write-only and afterwards read-only   | dstat params: -alm -N eth0 6
------------------------------------------------------------------------
[7l----total-cpu-usage---- -dsk/total- --net/eth0- ---paging-- ---system-- ---load-avg--- ------memory-usage-----
usr sys idl wai hiq siq| read  writ| recv  send|  in   out | int   csw | 1m   5m  15m | used  buff  cach  free
