
------------------------------------------------------------------------
#client=1 #workers=16 run=1 write-only then read-only   | dstat params: -alm -N eth0 6
------------------------------------------------------------------------
[7l----total-cpu-usage---- -dsk/total- --net/eth0- ---paging-- ---system-- ---load-avg--- ------memory-usage-----
usr sys idl wai hiq siq| read  writ| recv  send|  in   out | int   csw | 1m   5m  15m | used  buff  cach  free
  1   2  97   0   0   0|   0  6144B|7137k 7135k|   0     0 |7965    11k|0.45 0.56 0.58| 413M 75.7M 1056M 12.2G
  4   2  93   0   0   0|   0  6144B|4262k 4265k|   0     0 |5714  9138 |0.49 0.57 0.58| 405M 75.7M 1056M 12.2G

------------------------------------------------------------------------
#client=48 #workers=64 run=1 write-only then read-only   | dstat params: -alm -N eth0 6
------------------------------------------------------------------------
[7l----total-cpu-usage---- -dsk/total- --net/eth0- ---paging-- ---system-- ---load-avg--- ------memory-usage-----
usr sys idl wai hiq siq| read  writ| recv  send|  in   out | int   csw | 1m   5m  15m | used  buff  cach  free
  2   1  96   1   0   0|  76k  405k|   0     0 |   0     0 |6172    11k|0.50 0.57 0.58| 370M 75.7M 1056M 12.2G
  2   0  98   0   0   0|   0   102k|3244B 1748B|   0     0 | 113   363 |0.46 0.56 0.58| 371M 75.7M 1056M 12.2G
  3   5  91   0   0   1|   0  4096B|8925k 8926k|   0     0 |  14k   26k|1.62 0.80 0.66| 425M 75.7M 1056M 12.2G
  3   7  89   0   0   1|   0  2048B|  19M   19M|   0     0 |  30k   54k|1.49 0.78 0.65| 476M 75.7M 1056M 12.1G
  3   7  89   0   0   1|   0  2048B|  19M   19M|   0     0 |  31k   55k|2.06 0.92 0.70| 486M 75.7M 1056M 12.1G
  2   7  89   0   0   1|   0    11k|  19M   19M|   0     0 |  30k   53k|1.90 0.91 0.69| 552M 75.7M 1056M 12.0G
  2   7  89   0   0   2|   0    21k|  19M   19M|   0     0 |  31k   54k|2.15 0.98 0.72| 591M 75.7M 1056M 12.0G
  2   7  89   0   0   2|   0  7509B|  19M   19M|   0     0 |  30k   55k|2.13 0.99 0.73| 592M 75.7M 1056M 12.0G
  2   7  89   0   0   2|   0  2048B|  19M   19M|   0     0 |  30k   53k|1.96 0.98 0.72| 593M 75.7M 1056M 12.0G
  2   7  89   0   0   1|   0  2048B|  19M   19M|   0     0 |  31k   55k|1.73 0.96 0.72| 677M 75.7M 1056M 11.9G
  2   7  90   0   0   1|   0  2048B|  20M   20M|   0     0 |  32k   56k|1.60 0.94 0.72| 804M 75.7M 1056M 11.8G
  3   7  90   0   0   1|   0    17k|  20M   20M|   0     0 |  33k   58k|1.47 0.93 0.71| 801M 75.7M 1056M 11.8G
  3   6  90   0   0   1|   0  6144B|  16M   16M|   0     0 |  28k   49k|1.43 0.93 0.71| 802M 75.7M 1056M 11.8G
  9   2  89   0   0   0|   0   200k|6744B 6817B|   0     0 | 379  1011 |1.39 0.93 0.72| 297M 75.8M 1057M 12.3G
  8   2  90   0   0   0|   0    19k|6262B 6630B|   0     0 | 594  1512 |1.47 0.97 0.73| 377M 75.8M 1057M 12.2G
  3   2  94   0   0   0|   0   386k|5529k 5532k|   0     0 |8926    15k|1.36 0.95 0.72| 422M 75.8M 1057M 12.2G
  1   2  96   0   0   0|   0  2731B|6989k 6987k|   0     0 |  10k   17k|1.25 0.93 0.72| 430M 75.8M 1057M 12.2G
  1   2  96   0   0   1|   0  2731B|7078k 7076k|   0     0 |  11k   17k|1.15 0.92 0.72| 429M 75.8M 1057M 12.2G
  1   2  97   0   0   0|   0  2048B|6996k 6994k|   0     0 |  11k   17k|1.06 0.90 0.71| 430M 75.8M 1057M 12.2G
  1   2  96   0   0   1|   0  2048B|7008k 7007k|   0     0 |  10k   17k|0.89 0.87 0.71| 439M 75.8M 1057M 12.2G
  1   2  97   0   0   0|   0  6144B|7035k 7034k|   0     0 |  11k   17k|0.82 0.86 0.70| 433M 75.8M 1057M 12.2G
  1   2  97   0   0   0|   0    13k|7018k 7016k|   0     0 |  11k   17k|0.75 0.84 0.70| 439M 75.8M 1057M 12.2G
  1   2  97   0   0   0|   0  2048B|7052k 7051k|   0     0 |  11k   18k|0.69 0.83 0.69| 456M 75.8M 1057M 12.1G
  1   2  97   0   0   0|   0  2731B|6988k 6987k|   0     0 |  11k   17k|0.64 0.81 0.69| 478M 75.8M 1057M 12.1G
  1   2  97   0   0   0|   0  2731B|7071k 7070k|   0     0 |  11k   18k|0.69 0.82 0.69| 482M 75.8M 1057M 12.1G
  1   2  96   0   0   0|   0  6827B|5245k 5247k|   0     0 |8533    14k|0.63 0.81 0.69| 487M 75.8M 1057M 12.1G
 12   2  85   0   0   0|   0   207k|6424B 5262B|   0     0 | 408  1121 |0.66 0.81 0.69| 362M 75.8M 1060M 12.2G

------------------------------------------------------------------------
#client=56 #workers=16 run=1 write-only then read-only   | dstat params: -alm -N eth0 6
------------------------------------------------------------------------
[7l----total-cpu-usage---- -dsk/total- --net/eth0- ---paging-- ---system-- ---load-avg--- ------memory-usage-----
usr sys idl wai hiq siq| read  writ| recv  send|  in   out | int   csw | 1m   5m  15m | used  buff  cach  free
  2   1  96   1   0   0|  74k  398k|   0     0 |   0     0 |6374    11k|0.69 0.81 0.69| 356M 75.8M 1059M 12.2G
  2   0  98   0   0   0|   0    11k|3244B 1748B|   0     0 | 101   352 |0.63 0.80 0.69| 357M 75.8M 1059M 12.2G
  3   2  95   0   0   0|   0  4096B|5313k 5301k|   0     0 |6443    10k|0.58 0.79 0.69| 397M 75.8M 1059M 12.2G
  1   2  96   0   0   0|   0  3413B|8884k 8882k|   0     0 |  10k   16k|0.86 0.84 0.70| 407M 75.8M 1059M 12.2G
  1   2  96   0   0   0|   0  2048B|8501k 8500k|   0     0 |9792    15k|0.79 0.83 0.70| 408M 75.8M 1059M 12.2G
  1   2  97   0   0   0|   0  5461B|8833k 8832k|   0     0 |  10k   16k|0.73 0.81 0.70| 404M 75.8M 1059M 12.2G
  1   2  97   0   0   0|   0  3413B|8640k 8637k|   0     0 |  10k   15k|0.67 0.80 0.69| 403M 75.8M 1059M 12.2G
  1   2  97   0   0   0|   0    11k|8552k 8551k|   0     0 |9704    15k|0.62 0.79 0.69| 408M 75.8M 1059M 12.2G
  1   3  96   0   0   0|   0  6144B|8722k 8721k|   0     0 |9485    16k|1.18 0.91 0.73| 410M 75.8M 1059M 12.2G
  1   2  97   0   0   0|   0  2048B|8561k 8562k|   0     0 |9662    16k|1.09 0.89 0.73| 412M 75.8M 1059M 12.2G
  1   2  97   0   0   0|   0  6144B|8883k 8880k|   0     0 |9866    16k|1.00 0.88 0.72| 413M 75.9M 1059M 12.2G
  1   2  97   0   0   0|   0  2731B|8541k 8543k|   0     0 |9852    15k|0.92 0.86 0.72| 411M 75.9M 1059M 12.2G
  1   2  97   0   0   0|   0  3413B|7703k 7714k|   0     0 |8857    14k|0.85 0.85 0.71| 413M 75.9M 1059M 12.2G
  8   1  91   0   0   0|   0    67k|7445B 6903B|   0     0 | 352   995 |1.02 0.89 0.73| 299M 75.9M 1059M 12.3G
  8   1  91   0   0   0|   0   111k|3173B 2770B|   0     0 | 453  1210 |0.94 0.87 0.72| 362M 75.9M 1059M 12.2G
  2   2  95   0   0   0|   0    24k|6114k 6114k|   0     0 |7809    11k|0.86 0.86 0.72| 381M 75.9M 1059M 12.2G
  1   2  97   0   0   0|   0  2731B|7002k 7003k|   0     0 |8524    12k|0.79 0.84 0.72| 398M 75.9M 1059M 12.2G
  1   1  97   0   0   0|   0  2048B|7024k 7022k|   0     0 |8372    12k|0.73 0.83 0.71| 400M 75.9M 1059M 12.2G
  1   2  97   0   0   0|   0  2048B|7108k 7106k|   0     0 |8694    13k|0.62 0.80 0.70| 400M 75.9M 1059M 12.2G
  1   2  97   0   0   0|   0  7509B|7063k 7063k|   0     0 |8702    12k|0.57 0.79 0.70| 406M 75.9M 1059M 12.2G
  1   1  98   0   0   0|   0    15k|7068k 7067k|   0     0 |8746    12k|0.52 0.77 0.70| 406M 75.9M 1059M 12.2G
  1   1  98   0   0   0|   0  3413B|7037k 7038k|   0     0 |8614    12k|0.48 0.76 0.69| 407M 75.9M 1059M 12.2G
  0   2  98   0   0   0|   0  2731B|7081k 7080k|   0     0 |8780    12k|0.44 0.75 0.69| 410M 75.9M 1059M 12.2G
  1   1  97   0   0   0|   0  2048B|7042k 7043k|   0     0 |8773    12k|0.37 0.72 0.68| 413M 75.9M 1059M 12.2G
  1   1  98   0   0   0|   0  3413B|7003k 7004k|   0     0 |8663    12k|0.34 0.71 0.68| 413M 75.9M 1059M 12.2G
  1   1  98   0   0   0|   0  8875B|4779k 4780k|   0     0 |6022  8343 |0.31 0.70 0.67| 421M 75.9M 1059M 12.2G
  9   2  89   0   0   0|   0    61k|4704B 3732B|   0     0 | 353  1070 |0.37 0.70 0.68| 378M 75.9M 1059M 12.2G

------------------------------------------------------------------------
#client=56 #workers=32 run=1 write-only then read-only   | dstat params: -alm -N eth0 6
------------------------------------------------------------------------
[7l----total-cpu-usage---- -dsk/total- --net/eth0- ---paging-- ---system-- ---load-avg--- ------memory-usage-----
usr sys idl wai hiq siq| read  writ| recv  send|  in   out | int   csw | 1m   5m  15m | used  buff  cach  free
  2   1  96   1   0   0|  73k  390k|   0     0 |   0     0 |6393    11k|0.50 0.72 0.68| 359M 75.9M 1059M 12.2G
  2   0  98   0   0   0|   0  3413B|3234B 1739B|   0     0 | 110   358 |0.46 0.71 0.68| 360M 75.9M 1059M 12.2G
  3   4  93   0   0   1|   0  3413B|8968k 8963k|   0     0 |  11k   18k|0.39 0.69 0.67| 414M 75.9M 1059M 12.2G
  2   3  94   0   0   1|   0  2048B|  17M   17M|   0     0 |  21k   30k|0.36 0.68 0.67| 413M 75.9M 1059M 12.2G
  2   4  93   0   0   1|   0    16k|  17M   16M|   0     0 |  21k   29k|0.49 0.70 0.67| 428M 75.9M 1059M 12.2G
  2   4  93   0   0   1|   0    54k|  17M   17M|   0     0 |  21k   30k|0.53 0.70 0.68| 427M 75.9M 1059M 12.2G
  2   4  94   0   0   1|   0  3413B|  17M   17M|   0     0 |  20k   31k|0.49 0.69 0.67| 429M 75.9M 1059M 12.2G
  2   4  94   0   0   1|   0  2048B|  17M   17M|   0     0 |  20k   29k|0.41 0.67 0.66| 429M 76.0M 1059M 12.2G
  2   4  93   0   0   1|   0  2048B|  17M   17M|   0     0 |  21k   30k|0.54 0.69 0.67| 429M 76.0M 1059M 12.2G
  2   4  93   0   0   1|   0  8192B|  17M   17M|   0     0 |  20k   29k|1.22 0.83 0.72| 418M 76.0M 1059M 12.2G
  2   4  94   0   0   1|   0  6144B|  16M   16M|   0     0 |  20k   29k|1.12 0.82 0.71| 418M 76.0M 1059M 12.2G
  2   4  93   0   0   1|   0  2731B|  17M   17M|   0     0 |  20k   30k|1.11 0.82 0.71| 410M 76.0M 1059M 12.2G
  2   3  93   0   0   1|   0  3413B|  15M   15M|   0     0 |  19k   29k|0.94 0.79 0.71| 409M 76.0M 1059M 12.2G
 10   2  88   0   0   0|   0   105k|6068B 4604B|   0     0 | 374  1166 |0.94 0.80 0.71| 354M 76.0M 1060M 12.2G
  6   1  92   0   0   0|   0   199k|4207B 3931B|   0     0 | 395  1076 |0.87 0.78 0.70| 359M 76.0M 1060M 12.2G
  3   2  94   0   0   0|   0  2731B|6690k 6690k|   0     0 |8125    11k|0.80 0.77 0.70| 399M 76.0M 1060M 12.2G
  1   2  97   0   0   0|   0  2048B|7055k 7054k|   0     0 |7767    11k|0.73 0.76 0.70| 402M 76.0M 1060M 12.2G
  1   2  97   0   0   0|   0  2048B|7063k 7062k|   0     0 |7869    11k|0.62 0.73 0.69| 409M 76.0M 1060M 12.2G
  1   2  97   0   0   0|   0  2048B|7127k 7125k|   0     0 |7776    11k|0.57 0.72 0.69| 414M 76.0M 1060M 12.2G
  1   1  98   0   0   0|   0    23k|7119k 7118k|   0     0 |8017    11k|0.53 0.71 0.68| 402M 76.0M 1060M 12.2G
  1   1  98   0   0   0|   0  6144B|7153k 7153k|   0     0 |8060    11k|0.48 0.69 0.68| 410M 76.0M 1060M 12.2G
  1   2  97   0   0   0|   0  4779B|7146k 7145k|   0     0 |7953    11k|0.44 0.68 0.67| 412M 76.0M 1060M 12.2G
  1   1  97   0   0   0|   0  2048B|7142k 7141k|   0     0 |7632    11k|0.38 0.66 0.67| 414M 76.0M 1060M 12.2G
  1   2  97   0   0   1|   0  2048B|7153k 7151k|   0     0 |7488    11k|0.35 0.65 0.66| 411M 76.0M 1060M 12.2G
  1   2  97   0   0   0|   0  6144B|7170k 7169k|   0     0 |7237    11k|0.32 0.64 0.66| 412M 76.0M 1060M 12.2G
  2   1  96   0   0   0|   0  7509B|3970k 3970k|   0     0 |5026  7699 |0.29 0.63 0.65| 407M 76.0M 1060M 12.2G

------------------------------------------------------------------------
#client=56 #workers=64 run=1 write-only then read-only   | dstat params: -alm -N eth0 6
------------------------------------------------------------------------
[7l----total-cpu-usage---- -dsk/total- --net/eth0- ---paging-- ---system-- ---load-avg--- ------memory-usage-----
usr sys idl wai hiq siq| read  writ| recv  send|  in   out | int   csw | 1m   5m  15m | used  buff  cach  free
  2   2  96   1   0   0|  71k  383k|   0     0 |   0     0 |6486    11k|0.56 0.67 0.67| 372M 76.0M 1060M 12.2G
  2   0  98   0   0   0|   0   101k|3244B 1748B|   0     0 |  99   337 |0.52 0.66 0.66| 373M 76.0M 1060M 12.2G
  4   5  90   0   0   1|   0  4096B|  11M   11M|   0     0 |  18k   31k|0.44 0.64 0.66| 422M 76.0M 1060M 12.2G
  3   7  88   0   0   1|   0  2048B|  21M   21M|   0     0 |  33k   55k|0.40 0.63 0.65| 479M 76.0M 1060M 12.1G
  3   8  88   0   0   1|   0   107k|  21M   21M|   0     0 |  33k   57k|0.93 0.73 0.69| 488M 76.0M 1060M 12.1G
  3   8  88   0   0   1|   0    11k|  21M   21M|   0     0 |  30k   54k|0.85 0.72 0.68| 590M 76.0M 1060M 12.0G
  3   8  88   0   0   2|   0  6827B|  22M   22M|   0     0 |  35k   58k|0.95 0.74 0.69| 599M 76.0M 1060M 12.0G
  3   7  88   0   0   2|   0  6144B|  22M   22M|   0     0 |  33k   57k|1.10 0.78 0.70| 601M 76.0M 1060M 12.0G
  2   7  89   0   0   2|   0  4779B|  22M   22M|   0     0 |  33k   57k|1.01 0.77 0.70| 676M 76.0M 1060M 11.9G
  2   7  89   0   0   2|   0    10k|  22M   22M|   0     0 |  32k   55k|1.33 0.84 0.72| 806M 76.0M 1060M 11.8G
  2   7  89   0   0   2|   0  4779B|  22M   22M|   0     0 |  33k   57k|1.22 0.83 0.72| 809M 76.0M 1060M 11.8G
  2   6  90   0   0   1|   0  5461B|  20M   20M|   0     0 |  31k   53k|1.36 0.86 0.73| 805M 76.0M 1060M 11.8G
  3   6  90   0   0   1|   0  6144B|  18M   18M|   0     0 |  28k   49k|1.31 0.87 0.74| 813M 76.0M 1060M 11.8G
 12   2  86   0   0   0|   0   195k|6446B 5292B|   0     0 | 409  1132 |1.28 0.87 0.74| 366M 76.0M 1062M 12.2G
  6   1  92   0   0   0|   0    16k|  23k   21k|   0     0 | 644  1534 |1.18 0.85 0.73| 418M 76.1M 1061M 12.2G
  3   3  93   0   0   1|   0   395k|7564k 7568k|   0     0 |  11k   18k|1.08 0.84 0.73| 422M 76.1M 1061M 12.2G
  1   2  97   0   0   0|   0    11k|7728k 7730k|   0     0 |  11k   17k|1.00 0.83 0.72| 426M 76.1M 1061M 12.2G
  1   2  96   0   0   0|   0  2731B|7840k 7839k|   0     0 |  11k   17k|0.84 0.80 0.72| 423M 76.1M 1061M 12.2G
  1   2  96   0   0   0|   0  2048B|7658k 7658k|   0     0 |  10k   17k|0.78 0.78 0.71| 432M 76.1M 1061M 12.2G
  1   2  97   0   0   0|   0  2048B|7836k 7834k|   0     0 |9386    18k|0.71 0.77 0.71| 433M 76.1M 1061M 12.2G
  1   2  97   0   0   0|   0  5461B|7901k 7892k|   0     0 |9043    18k|0.66 0.76 0.70| 445M 76.1M 1061M 12.1G
  1   2  97   0   0   1|   0  3413B|7810k 7813k|   0     0 |9277    18k|0.60 0.75 0.70| 459M 76.1M 1061M 12.1G
  1   2  97   0   0   1|   0  8192B|7752k 7756k|   0     0 |9684    17k|0.58 0.74 0.70| 479M 76.1M 1061M 12.1G
  1   2  97   0   0   0|   0  2048B|7723k 7719k|   0     0 |9579    17k|0.54 0.72 0.70| 478M 76.1M 1061M 12.1G
  1   2  97   0   0   1|   0  2731B|7860k 7862k|   0     0 |9561    17k|0.49 0.71 0.69| 481M 76.1M 1061M 12.1G
  2   2  96   0   0   0|   0    16k|3962k 3965k|   0     0 |5323    10k|0.45 0.70 0.69| 482M 76.1M 1061M 12.1G

------------------------------------------------------------------------
#client=64 #workers=16 run=1 write-only then read-only   | dstat params: -alm -N eth0 6
------------------------------------------------------------------------
[7l----total-cpu-usage---- -dsk/total- --net/eth0- ---paging-- ---system-- ---load-avg--- ------memory-usage-----
usr sys idl wai hiq siq| read  writ| recv  send|  in   out | int   csw | 1m   5m  15m | used  buff  cach  free
  2   2  96   1   0   0|  70k  377k|   0     0 |   0     0 |6678    11k|0.70 0.74 0.70| 355M 76.1M 1062M 12.2G
  2   0  98   0   0   0|   0   204k|3234B 1739B|   0     0 | 113   348 |0.64 0.73 0.70| 356M 76.1M 1062M 12.2G
  2   2  95   0   0   0|   0  4096B|5003k 4987k|   0     0 |5817  8968 |0.54 0.71 0.69| 400M 76.1M 1062M 12.2G
  1   2  96   0   0   1|   0    23k|8549k 8551k|   0     0 |  10k   16k|0.50 0.69 0.69| 414M 76.1M 1062M 12.2G
  1   2  96   0   0   0|   0  9557B|8497k 8495k|   0     0 |9912    15k|0.46 0.68 0.68| 412M 76.1M 1062M 12.2G
  1   2  97   0   0   0|   0    11k|8304k 8304k|   0     0 |9515    15k|0.42 0.67 0.68| 410M 76.1M 1062M 12.2G
  1   2  97   0   0   0|   0  6144B|8505k 8504k|   0     0 |9888    16k|0.39 0.66 0.67| 410M 76.1M 1062M 12.2G
  1   2  97   0   0   0|   0  6144B|8452k 8453k|   0     0 |  10k   16k|0.70 0.72 0.69| 413M 76.1M 1062M 12.2G
  1   2  96   0   0   0|   0  5461B|8437k 8435k|   0     0 |  10k   16k|0.64 0.71 0.69| 412M 76.1M 1062M 12.2G
  1   2  97   0   0   0|   0  6144B|8464k 8462k|   0     0 |  11k   16k|0.59 0.70 0.69| 418M 76.1M 1062M 12.2G
  1   2  97   0   0   0|   0  2731B|8725k 8724k|   0     0 |  11k   17k|0.54 0.68 0.68| 412M 76.1M 1062M 12.2G
  1   2  97   0   0   0|   0  2731B|8411k 8409k|   0     0 |  11k   15k|0.50 0.67 0.68| 413M 76.1M 1062M 12.2G
  1   2  97   0   0   0|   0  2731B|7672k 7689k|   0     0 |9732    14k|0.66 0.70 0.69| 414M 76.1M 1062M 12.2G
  7   1  92   0   0   0|   0    65k|6786B 6491B|   0     0 | 390  1011 |0.60 0.69 0.68| 305M 76.1M 1063M 12.3G
  8   1  90   0   0   0|   0   115k|5313B 4068B|   0     0 | 559  1410 |0.64 0.69 0.69| 360M 76.1M 1062M 12.2G
  3   2  95   0   0   0|   0  3413B|5529k 5529k|   0     0 |6978    10k|0.58 0.68 0.68| 387M 76.1M 1062M 12.2G
  1   2  97   0   0   0|   0  2048B|6999k 7003k|   0     0 |8516    12k|0.54 0.67 0.68| 403M 76.1M 1062M 12.2G
  1   2  97   0   0   0|   0  2048B|7073k 7073k|   0     0 |8878    12k|0.45 0.65 0.67| 400M 76.2M 1062M 12.2G
  1   2  97   0   0   0|   0  2048B|7064k 7063k|   0     0 |8490    13k|0.42 0.64 0.67| 396M 76.2M 1062M 12.2G
  1   2  97   0   0   0|   0    12k|7075k 7076k|   0     0 |8558    13k|0.70 0.69 0.68| 406M 76.2M 1062M 12.2G
  1   2  97   0   0   0|   0    14k|7094k 7093k|   0     0 |8867    13k|0.65 0.68 0.68| 405M 76.2M 1062M 12.2G
  1   2  97   0   0   0|   0  2731B|7068k 7067k|   0     0 |8781    13k|0.60 0.67 0.68| 405M 76.2M 1062M 12.2G
  1   2  98   0   0   0|   0  2048B|7076k 7076k|   0     0 |8503    13k|0.50 0.65 0.67| 405M 76.2M 1062M 12.2G
  1   1  98   0   0   0|   0  2048B|7051k 7049k|   0     0 |8815    12k|0.46 0.64 0.66| 405M 76.2M 1062M 12.2G
  1   2  97   0   0   0|   0  6144B|7060k 7059k|   0     0 |8620    12k|0.43 0.63 0.66| 411M 76.2M 1062M 12.2G
  1   1  98   0   0   0|   0  6827B|5390k 5392k|   0     0 |6427  9600 |0.79 0.70 0.68| 404M 76.2M 1062M 12.2G
  9   2  89   0   0   0|   0   112k|5909B 4225B|   0     0 | 389  1130 |0.81 0.70 0.69| 365M 76.2M 1063M 12.2G

------------------------------------------------------------------------
#client=64 #workers=32 run=1 write-only then read-only   | dstat params: -alm -N eth0 6
------------------------------------------------------------------------
[7l----total-cpu-usage---- -dsk/total- --net/eth0- ---paging-- ---system-- ---load-avg--- ------memory-usage-----
usr sys idl wai hiq siq| read  writ| recv  send|  in   out | int   csw | 1m   5m  15m | used  buff  cach  free
  2   2  96   1   0   0|  69k  370k|   0     0 |   0     0 |6693    11k|0.74 0.69 0.68| 360M 76.2M 1063M 12.2G
  2   0  98   0   0   0|   0  3413B|3234B 1750B|   0     0 | 111   361 |0.71 0.69 0.68| 361M 76.2M 1063M 12.2G
  3   4  93   0   0   0|   0  3413B|8934k 8926k|   0     0 |  11k   16k|0.65 0.67 0.68| 412M 76.2M 1063M 12.2G
  2   3  94   0   0   1|   0  2048B|  16M   16M|   0     0 |  20k   29k|0.60 0.66 0.67| 412M 76.2M 1063M 12.2G
  3   4  93   0   0   1|   0  3413B|  17M   17M|   0     0 |  20k   28k|0.55 0.65 0.67| 418M 76.2M 1063M 12.2G
  2   3  94   0   0   1|   0    21k|  17M   17M|   0     0 |  20k   29k|0.59 0.66 0.67| 428M 76.2M 1063M 12.2G
  2   4  93   0   0   1|   0    10k|  17M   17M|   0     0 |  20k   30k|1.38 0.82 0.72| 434M 76.2M 1063M 12.2G
  2   4  93   0   0   1|7509B 3413B|  13M   13M|   0     0 |  19k   33k|1.35 0.82 0.72| 438M 76.2M 1063M 12.2G
  2   4  94   0   0   1|   0  2048B|  14M   14M|   0     0 |  20k   35k|1.32 0.83 0.73| 430M 76.2M 1063M 12.2G
  1   3  95   0   0   1|   0  2731B|  12M   12M|   0     0 |  17k   28k|1.21 0.81 0.72| 427M 76.2M 1063M 12.2G
  2   4  93   0   0   1|   0    12k|  14M   14M|   0     0 |  20k   34k|1.12 0.80 0.72| 415M 76.2M 1063M 12.2G
  2   4  94   0   0   1|   0  3413B|  15M   15M|   0     0 |  22k   36k|1.02 0.79 0.72| 416M 76.2M 1063M 12.2G
  1   3  95   0   0   1|   0    14k|  10M   10M|   0     0 |  15k   25k|0.94 0.77 0.71| 409M 76.2M 1063M 12.2G
  0   0 100   0   0   0|   0  2048B|2470B 1136B|   0     0 |  39   128 |0.87 0.76 0.71| 415M 76.2M 1063M 12.2G
  0   0 100   0   0   0|   0  2731B|1271B  516B|   0     0 |  33   104 |0.80 0.75 0.70| 411M 76.2M 1063M 12.2G
  6   1  94   0   0   0|   0   111k|4175B 4603B|   0     0 | 250   647 |0.73 0.74 0.70| 451M 76.2M 1063M 12.1G
 10   2  89   0   0   0|   0    18k|7171B 6681B|   0     0 | 485  1351 |0.85 0.76 0.71| 357M 76.2M 1063M 12.2G
  4   2  94   0   0   0|   0   235k|2507k 2509k|   0     0 |3420  5596 |0.79 0.75 0.71| 401M 76.2M 1063M 12.2G
  1   2  96   0   0   1|   0  4096B|7116k 7117k|   0     0 |8276    11k|0.72 0.74 0.70| 410M 76.2M 1063M 12.2G
  1   2  97   0   0   0|   0  2048B|7132k 7133k|   0     0 |8542    11k|0.66 0.72 0.70| 419M 76.2M 1063M 12.2G
  1   2  97   0   0   0|   0  2048B|7172k 7173k|   0     0 |8067    11k|0.61 0.71 0.69| 420M 76.2M 1063M 12.2G
  1   2  97   0   0   0|   0  2048B|7154k 7156k|   0     0 |8220    11k|0.52 0.69 0.69| 412M 76.2M 1063M 12.2G
  1   2  97   0   0   0|   0  6144B|7104k 7106k|   0     0 |8367    11k|0.47 0.68 0.68| 405M 76.2M 1063M 12.2G
  1   2  97   0   0   0|   0    16k|7200k 7199k|   0     0 |8313    11k|0.44 0.66 0.68| 407M 76.3M 1063M 12.2G
  1   2  97   0   0   0|   0  2048B|7149k 7147k|   0     0 |8132    11k|0.40 0.65 0.68| 409M 76.3M 1063M 12.2G
  1   2  97   0   0   0|   0  2731B|7154k 7155k|   0     0 |8261    11k|0.37 0.64 0.67| 413M 76.3M 1063M 12.2G
  1   2  97   0   0   0|   0  2048B|7169k 7167k|   0     0 |7886    11k|0.63 0.69 0.69| 417M 76.3M 1063M 12.2G
  0   1  98   0   0   0|   0  6144B|7120k 7122k|   0     0 |8245    11k|0.58 0.68 0.68| 409M 76.3M 1063M 12.2G
  7   1  91   0   0   0|   0   103k|1412k 1412k|   0     0 |2308  3973 |0.62 0.68 0.68| 297M 76.3M 1064M 12.3G

------------------------------------------------------------------------
#client=64 #workers=64 run=1 write-only then read-only   | dstat params: -alm -N eth0 6
------------------------------------------------------------------------
[7l----total-cpu-usage---- -dsk/total- --net/eth0- ---paging-- ---system-- ---load-avg--- ------memory-usage-----
usr sys idl wai hiq siq| read  writ| recv  send|  in   out | int   csw | 1m   5m  15m | used  buff  cach  free
  2   2  96   1   0   0|  67k  363k|   0     0 |   0     0 |6759    11k|0.75 0.71 0.69| 374M 76.3M 1064M 12.2G
  2   0  98   0   0   0|   0   125k|2051B 1274B|   0     0 | 108   371 |0.69 0.70 0.69| 375M 76.3M 1064M 12.2G
  3   5  91   0   0   1|   0    11k|9399k 9402k|   0     0 |  14k   23k|1.27 0.82 0.73| 430M 76.3M 1064M 12.2G
  3   7  89   0   0   1|   0    24k|  19M   19M|   0     0 |  25k   41k|2.05 0.99 0.78| 482M 76.3M 1064M 12.1G
  3   6  90   0   0   1|   0  7509B|  22M   22M|   0     0 |  31k   46k|1.89 0.97 0.78| 493M 76.3M 1064M 12.1G
  2   6  90   0   0   1|   0  8875B|  22M   22M|   0     0 |  31k   48k|1.60 0.94 0.77| 593M 76.3M 1064M 12.0G
  2   6  90   0   0   1|   0  8875B|  22M   22M|   0     0 |  30k   47k|1.47 0.92 0.77| 595M 76.3M 1064M 12.0G
  2   6  91   0   0   1|   0  6144B|  23M   23M|   0     0 |  31k   49k|2.15 1.07 0.82| 601M 76.3M 1064M 12.0G
  2   6  90   0   0   1|   0  4779B|  22M   22M|   0     0 |  30k   47k|3.34 1.34 0.90| 673M 76.3M 1064M 11.9G
  2   6  90   0   0   1|   0  9557B|  22M   22M|   0     0 |  30k   47k|3.47 1.40 0.93| 803M 76.3M 1064M 11.8G
  2   6  91   0   0   1|   0  6144B|  21M   21M|   0     0 |  30k   47k|3.16 1.40 0.93| 804M 76.3M 1064M 11.8G
  3   6  90   0   0   1|   0  6144B|  22M   22M|   0     0 |  31k   50k|2.91 1.38 0.93| 808M 76.3M 1064M 11.8G
  3   6  90   0   0   1|   0  6827B|  19M   19M|   0     0 |  28k   45k|2.68 1.36 0.92| 808M 76.3M 1064M 11.8G
 12   2  86   0   0   0|   0   197k|6895B 5532B|   0     0 | 434  1206 |2.86 1.42 0.94| 334M 76.3M 1066M 12.3G
  7   1  92   0   0   0|   0   410k|3707B 5314B|   0     0 | 474  1245 |2.71 1.41 0.94| 371M 76.3M 1065M 12.2G
